epoch_id,train_reco_loss,train_pred_loss,train_loss
311.0,0.00194620992988348,0.003610114101320505,0.005556324031203985
312.0,0.0017006355337798595,0.003608923638239503,0.005309559404850006
313.0,0.0020991952624171972,0.003607166465371847,0.005706361494958401
314.0,0.0019254008075222373,0.00361350504681468,0.005538905970752239
315.0,0.0018607955425977707,0.0036078765988349915,0.005468672141432762
316.0,0.001643973053433001,0.003613850800320506,0.005257823970168829
317.0,0.001986674265936017,0.0036143125034868717,0.005600987002253532
318.0,0.002107985084876418,0.0036119576543569565,0.005719942972064018
319.0,0.0019459844334051013,0.003613525303080678,0.0055595096200704575
320.0,0.0016802006866782904,0.0036135767586529255,0.005293777212500572
321.0,0.002039552666246891,0.003615898545831442,0.005655451212078333
322.0,0.0024231954012066126,0.004317437764257193,0.006740633398294449
323.0,0.0018057662528008223,0.004003951326012611,0.005809717811644077
324.0,0.0017488539451733232,0.003932755906134844,0.005681609734892845
325.0,0.0017758333124220371,0.003977498970925808,0.005753332283347845
326.0,0.0036874033976346254,0.003345865523442626,0.0070332689210772514
327.0,0.002007648814469576,0.003817341523244977,0.0058249905705451965
328.0,0.001901064533740282,0.003617268055677414,0.005518332589417696
329.0,0.001637968234717846,0.0036989105865359306,0.0053368788212537766
330.0,0.0017237502615898848,0.0037184825632721186,0.005442232824862003
331.0,0.0019075057934969664,0.003531436203047633,0.0054389419965445995
332.0,0.0014174571260809898,0.0035397768951952457,0.004957234021276236
333.0,0.0015600394690409303,0.00354775576852262,0.005107795353978872
334.0,0.001550968736410141,0.003553431946784258,0.005104400683194399
335.0,0.0018538360018283129,0.0035617982503026724,0.005415634252130985
336.0,0.0020651358645409346,0.0035654567182064056,0.005630592815577984
337.0,0.0018468546913936734,0.0035726705100387335,0.005419525317847729
338.0,0.002079993486404419,0.0035687198396772146,0.005648713558912277
339.0,0.001418256782926619,0.0035847879480570555,0.005003044847398996
340.0,0.0018784892745316029,0.0035873781889677048,0.005465867463499308
341.0,0.0015557360602542758,0.003595169633626938,0.0051509058102965355
342.0,0.001706034759990871,0.0035899935755878687,0.005296028219163418
343.0,0.001492464798502624,0.0035842012148350477,0.00507666589692235
344.0,0.0013037868775427341,0.003598875366151333,0.004902662243694067
345.0,0.0013492318103089929,0.0036045131273567677,0.004953744821250439
346.0,0.0016775585245341063,0.0035946196876466274,0.00527217797935009
347.0,0.001371178193949163,0.0039662765339016914,0.005337454844266176
348.0,0.0015770533354952931,0.003923465497791767,0.0055005187168717384
349.0,0.0014774680603295565,0.0038124548736959696,0.005289922934025526
350.0,0.00257129012607038,0.0035462856758385897,0.00611757580190897
351.0,0.0012958877487108111,0.0035751741379499435,0.0048710620030760765
352.0,0.0015825385926291347,0.003578545991331339,0.005161084700375795
353.0,0.0012543927878141403,0.0035811932757496834,0.004835586063563824
354.0,0.0015374140348285437,0.0035726872738450766,0.00511010130867362
355.0,0.0012941029854118824,0.0035759673919528723,0.004870070144534111
356.0,0.0016041689086705446,0.0035933384206146,0.005197507329285145
357.0,0.0018822021083906293,0.003570165019482374,0.005452367011457682
358.0,0.0012935006525367498,0.0035758200101554394,0.0048693204298615456
359.0,0.0014715351862832904,0.003569102380424738,0.00504063768312335
360.0,0.0012785808648914099,0.0036025396548211575,0.004881120286881924
361.0,0.0013040738413110375,0.0035865020472556353,0.004890576004981995
362.0,0.0012892395025119185,0.003582367906346917,0.004871607292443514
363.0,0.001179924001917243,0.003602408803999424,0.004782333038747311
364.0,0.0016499243211001158,0.0035815953742712736,0.005231519695371389
365.0,0.0018257532501593232,0.0035861507058143616,0.005411903839558363
366.0,0.0011391749139875174,0.003599833929911256,0.004739008843898773
367.0,0.0013662296114489436,0.0035897844936698675,0.004956013988703489
368.0,0.001559640048071742,0.003604359459131956,0.0051639992743730545
369.0,0.0013129671569913626,0.003607294289395213,0.004920261446386576
370.0,0.0013395835412666202,0.004025659523904324,0.0053652431815862656
371.0,0.0012705703265964985,0.003941256552934647,0.005211826879531145
372.0,0.0011329688131809235,0.003916226793080568,0.005049195606261492
373.0,0.001186105888336897,0.003908672370016575,0.005094778258353472
374.0,0.001703134155832231,0.003914065193384886,0.005617199465632439
375.0,0.001187628018669784,0.0038910028524696827,0.005078630987554789
376.0,0.0014704674249514937,0.003902347758412361,0.005372815299779177
377.0,0.0012492008972913027,0.0038724218029528856,0.005121622700244188
378.0,0.0013646043371409178,0.0038988632149994373,0.0052634673193097115
379.0,0.0014918814413249493,0.003896412206813693,0.005388293415307999
380.0,0.0010932651348412037,0.0038995458744466305,0.004992811009287834
381.0,0.001062836148776114,0.0038919630460441113,0.004954799078404903
382.0,0.0014023859985172749,0.003908688202500343,0.005311074201017618
383.0,0.0014718826860189438,0.0038968203589320183,0.005368703044950962
384.0,0.0011968143517151475,0.003903464414179325,0.005100278649479151
385.0,0.0019699307158589363,0.003911926411092281,0.005881857126951218
386.0,0.0013618171215057373,0.003910434897989035,0.005272252019494772
387.0,0.0014324148651212454,0.0038951735477894545,0.0053275884129107
388.0,0.0013415093999356031,0.0038834442384541035,0.005224953405559063
389.0,0.0013553221942856908,0.0038974471390247345,0.0052527692168951035
390.0,0.0010721591534093022,0.003906358499079943,0.004978517536073923
391.0,0.001190496957860887,0.0038963709957897663,0.005086868070065975
392.0,0.0014329917030408978,0.003897902788594365,0.005330894608050585
393.0,0.001010620384477079,0.003890129504725337,0.004900749772787094
394.0,0.002052227035164833,0.0036731369327753782,0.005725364200770855
395.0,0.001341427443549037,0.0036903477739542723,0.005031775217503309
396.0,0.0015572120901197195,0.003887314349412918,0.005444526672363281
397.0,0.001122066518291831,0.0038624724838882685,0.0049845390021800995
398.0,0.001294622546993196,0.0038503764662891626,0.005144998896867037
399.0,0.0010872189886868,0.0038480020593851805,0.004935220815241337
400.0,0.0014554514782503247,0.003850981593132019,0.005306432954967022
401.0,0.0012566420482471585,0.00384800904430449,0.0051046512089669704
402.0,0.0013589499285444617,0.003847470274195075,0.005206420086324215
403.0,0.0018373188795521855,0.0038406725507229567,0.005677991546690464
404.0,0.001186500070616603,0.0038490688893944025,0.005035568960011005
405.0,0.0013656079536303878,0.003846523119136691,0.005212130956351757
406.0,0.0010917473118752241,0.0038488267455250025,0.004940574057400227
407.0,0.0010696945246309042,0.0038469615392386913,0.004916655831038952
408.0,0.0012558879097923636,0.0038609453476965427,0.005116833373904228
409.0,0.0018919213907793164,0.0038543734699487686,0.005746294744312763
410.0,0.001017139875330031,0.003868699073791504,0.004885838832706213
411.0,0.0011589970672503114,0.00386933796107769,0.00502833491191268
412.0,0.0011423538671806455,0.0038653993979096413,0.005007753148674965
413.0,0.001119533902965486,0.0038612859789282084,0.004980819765478373
414.0,0.0011581794824451208,0.003852392314001918,0.005010571796447039
415.0,0.0010048341937363148,0.0038713414687663317,0.00487617589533329
416.0,0.0014020943781360984,0.0038759198505431414,0.005278014112263918
417.0,0.001580147771164775,0.003871412482112646,0.005451560020446777
418.0,0.0012411727802827954,0.0038763030897825956,0.005117475986480713
419.0,0.0010123569518327713,0.0038807583041489124,0.004893115255981684
420.0,0.0010685193119570613,0.003895325120538473,0.004963844548910856
421.0,0.0011820174986496568,0.003889278043061495,0.00507129542529583
422.0,0.0018482663435861468,0.003895965637639165,0.00574423186480999
423.0,0.0011949252802878618,0.003882000222802162,0.00507692527025938
424.0,0.0012091704411432147,0.0039006774313747883,0.005109847988933325
425.0,0.0010096835903823376,0.0038822651840746403,0.004891948774456978
426.0,0.001121030654758215,0.0038880545180290937,0.005009084939956665
427.0,0.0028580164071172476,0.004001419525593519,0.006859435699880123
428.0,0.0009592894348315895,0.0038788553792983294,0.00483814487233758
429.0,0.0009485205519013107,0.003871254390105605,0.004819775000214577
430.0,0.0010236615780740976,0.00352354533970356,0.004547206684947014
431.0,0.0012405815068632364,0.003528616623952985,0.004769198130816221
432.0,0.0009495607810094953,0.003551534842699766,0.00450109550729394
433.0,0.0012118697632104158,0.003549689194187522,0.004761558957397938
434.0,0.0011616757838055491,0.0035471883602440357,0.004708864260464907
435.0,0.001320019830018282,0.003573244670405984,0.0048932647332549095
